S.No.,Name,CMPRs.,P/E,Mar CapRs.Cr.,Div Yld%,NP QtrRs.Cr.,Qtr Profit Var%,Sales QtrRs.Cr.,Qtr Sales Var%,ROCE%
1.,K. V. Toys India,278.50,20.13,174.90,0.00,4.68,61.62,93.99,70.12,25.16
2.,OK Play India,4.59,40.53,166.59,0.00,3.58,257.95,65.86,15.10,4.90
3.,Striders Impex,67.05,22.25,124.83,0.00,4.16,-0.48,49.16,35.91,16.56
4.,COSCO (India),190.00,79.06,79.06,0.00,0.98,174.81,52.76,14.55,4.89
5.,Archies,14.33,,48.41,0.00,-4.27,-288.18,10.29,-44.02,-0.53
6.,Olympic Cards,3.00,,4.89,0.00,-1.55,-66.67,1.86,-35.19,-4.16
