S.No.,Name,CMPRs.,P/E,Mar CapRs.Cr.,Div Yld%,NP QtrRs.Cr.,Qtr Profit Var%,Sales QtrRs.Cr.,Qtr Sales Var%,ROCE%
1.,Indian Wood Prod,34.82,48.85,222.75,0.43,0.12,-85.88,68.50,25.80,3.00
2.,Pratik Panels,6.80,25.71,43.45,0.00,0.38,72.73,3.08,755.56,33.15
3.,Natl. Plywood,2.81,,6.92,0.00,-0.55,-184.62,2.11,-79.37,
