S.No.,Name,CMPRs.,P/E,Mar CapRs.Cr.,Div Yld%,NP QtrRs.Cr.,Qtr Profit Var%,Sales QtrRs.Cr.,Qtr Sales Var%,ROCE%
1.,Aegis Vopak Term,190.19,67.87,21072.89,0.00,73.87,17.55,243.45,22.23,7.33
2.,Ganesh Benzopl.,111.95,12.07,805.92,0.00,15.29,-49.37,111.47,11.55,14.60
3.,Repono,69.90,10.92,71.85,0.00,,,,,
