S.No.,Name,CMPRs.,P/E,Mar CapRs.Cr.,Div Yld%,NP QtrRs.Cr.,Qtr Profit Var%,Sales QtrRs.Cr.,Qtr Sales Var%,ROCE%
1.,Power Fin.Corpn.,431.75,5.50,142481.89,3.66,8597.61,10.81,28919.52,-1.18,9.71
2.,I R F C,96.47,17.99,126071.88,2.18,1684.31,0.15,7336.05,9.11,5.64
3.,REC Ltd,343.90,5.55,90556.57,5.23,3375.08,-21.69,14563.82,-5.02,9.71
4.,H U D C O,205.93,10.22,41225.13,2.21,1981.31,172.26,3562.86,25.23,8.41
5.,Indian Renewable,123.43,18.51,34674.34,0.49,492.75,-1.80,2174.95,14.22,8.69
6.,IFCI,79.60,116.20,21446.74,0.00,34.06,-93.52,470.43,13.74,5.03
7.,Tour. Fin. Corp.,75.25,28.22,3483.90,0.80,32.02,6.03,73.89,8.60,11.13
8.,Guj. State Fin.,10.74,,95.71,0.00,-32.38,-1.83,4.08,1532.00,
