S.No.,Name,CMPRs.,P/E,Mar CapRs.Cr.,Div Yld%,NP QtrRs.Cr.,Qtr Profit Var%,Sales QtrRs.Cr.,Qtr Sales Var%,ROCE%
1.,Hind. Unilever,2121.50,32.74,498465.79,1.93,2994.00,8.62,16351.00,7.64,28.42
2.,ITC,280.70,16.82,351702.17,5.17,5469.74,5.30,17824.68,-5.01,38.93
3.,Hindustan Foods,530.25,42.15,6424.65,0.00,41.55,34.17,1116.75,16.47,14.20
4.,Godavari Bioref.,276.75,42.11,1416.30,0.00,52.88,-30.03,564.10,-2.66,6.55
5.,Davangere Sugar,3.60,60.49,514.80,0.00,1.95,0.52,83.82,47.29,5.56
