S.No.,Name,CMPRs.,P/E,Mar CapRs.Cr.,Div Yld%,NP QtrRs.Cr.,Qtr Profit Var%,Sales QtrRs.Cr.,Qtr Sales Var%,ROCE%
1.,Gretex Corporate,424.00,54.29,1024.36,0.17,7.19,128.42,34.82,-41.84,13.88
2.,Quest Capital,262.10,11.14,262.10,0.95,0.53,-96.90,0.99,-95.53,2.58
3.,Mefcom Capital,11.39,,52.05,0.00,-4.73,-21.30,21.37,-4.47,-3.65
4.,21st Cent. Mgmt.,33.01,,34.66,0.00,-12.87,-19.06,-9.63,-27.89,-57.00
5.,Interactive Fin,14.88,2.87,10.31,0.00,1.33,443.59,2.84,234.12,16.35
