S.No.,Name,CMPRs.,P/E,Mar CapRs.Cr.,Div Yld%,NP QtrRs.Cr.,Qtr Profit Var%,Sales QtrRs.Cr.,Qtr Sales Var%,ROCE%
1.,Jindal Drilling,631.20,8.56,1829.22,0.16,45.38,-32.23,262.87,7.29,15.40
2.,Dolphin Offshore,395.50,23.08,1582.18,0.00,28.33,171.10,45.36,121.92,14.92
3.,Alphageo (India),207.07,,131.80,3.86,-2.99,18.25,49.29,-30.14,-6.96
4.,Aakash Explor.,9.90,28.64,100.24,0.00,1.88,571.43,32.65,26.70,7.93
5.,Aban Offshore,16.15,,94.26,0.00,29.56,110.69,91.31,-21.49,
