S.No.,Name,CMPRs.,P/E,Mar CapRs.Cr.,Div Yld%,NP QtrRs.Cr.,Qtr Profit Var%,Sales QtrRs.Cr.,Qtr Sales Var%,ROCE%
1.,Anand Rathi Wea.,1753.30,74.37,29112.02,0.37,102.23,41.14,277.24,29.98,57.47
2.,Prudent Corp.,2696.90,50.29,11166.97,0.09,59.11,14.24,360.59,27.40,37.48
3.,Dharni Capital,65.10,28.40,132.61,0.00,2.35,17.50,5.10,41.67,22.39
4.,Sodhani Capital,58.41,19.75,46.41,0.00,1.10,17.02,2.36,10.80,24.99
5.,Vedant Asset,41.31,28.52,11.41,0.00,0.18,500.00,2.68,39.58,9.23
