S.No.,Name,CMPRs.,P/E,Mar CapRs.Cr.,Div Yld%,NP QtrRs.Cr.,Qtr Profit Var%,Sales QtrRs.Cr.,Qtr Sales Var%,ROCE%
1.,Quint Digital,39.51,321.95,186.52,0.00,-1.94,-58.14,34.13,351.46,0.52
2.,Sambhaav Media,6.55,521.58,125.18,0.00,0.56,14200.00,12.51,14.98,2.26
3.,Cyber Media Ind,16.90,7.97,34.91,0.00,1.66,369.39,28.20,30.37,62.36
4.,Diligent Media,2.93,,34.49,0.00,-6.02,-251.26,1.62,-71.38,-1.17
5.,SAB Events,7.53,,7.89,0.00,-0.17,43.33,0.59,3.51,
