S.No.,Name,CMPRs.,P/E,Mar CapRs.Cr.,Div Yld%,NP QtrRs.Cr.,Qtr Profit Var%,Sales QtrRs.Cr.,Qtr Sales Var%,ROCE%
1.,Linde India,7010.50,108.53,59785.54,0.06,85.20,-27.74,614.33,3.79,18.25
2.,Refex Industries,312.50,17.72,4288.11,0.16,94.45,66.79,934.17,57.14,22.43
3.,Ellen.Indl.Gas,269.60,36.39,3799.62,0.00,22.88,25.37,87.43,6.01,15.23
4.,Stallion India,189.90,50.28,2204.47,0.00,10.93,-17.63,109.99,-27.43,11.76
5.,Hilltone Softwar,46.31,406.87,61.03,0.00,-0.27,42.55,2.31,14.36,0.74
6.,Natl. Oxygen,69.89,,35.24,0.00,-1.78,31.27,3.97,-53.94,-21.54
7.,Bhagawati Gas,6.46,1.36,10.81,0.00,-16.84,-4.19,18.33,42.87,0.03
8.,Gagan Gases,20.27,65.43,9.16,0.00,0.13,18.18,1.81,72.38,5.57
