S.No.,Name,CMPRs.,P/E,Mar CapRs.Cr.,Div Yld%,NP QtrRs.Cr.,Qtr Profit Var%,Sales QtrRs.Cr.,Qtr Sales Var%,ROCE%
1.,Tata Motors,369.15,24.58,135933.26,1.08,1793.00,34.91,26098.00,19.37,
2.,Ashok Leyland,145.29,22.93,85341.23,2.41,1381.32,9.51,17246.44,17.36,13.82
3.,SML Mahindra,3785.00,34.28,5476.90,0.62,54.20,2.36,897.65,16.45,30.92
4.,Atul Auto,468.75,30.09,1300.84,0.00,18.32,106.85,240.58,13.94,11.38
