S.No.,Name,CMPRs.,P/E,Mar CapRs.Cr.,Div Yld%,NP QtrRs.Cr.,Qtr Profit Var%,Sales QtrRs.Cr.,Qtr Sales Var%,ROCE%
1.,Solar Industries,18441.00,99.47,166872.71,0.06,556.03,69.95,3052.75,40.90,36.79
2.,Prem. Explosives,685.65,74.24,3686.14,0.07,6.58,75.94,89.21,20.42,22.63
3.,GOCL Corpn.,410.85,7.57,2036.69,2.43,75.15,118.14,2.33,-21.81,13.09
4.,Keltech Energies,5238.40,19.90,523.84,0.03,8.44,-11.48,143.13,2.29,20.51
5.,Beezaasan Exp.,255.60,29.18,387.28,0.00,5.03,-0.20,111.12,-2.15,12.21
