S.No.,Name,CMPRs.,P/E,Mar CapRs.Cr.,Div Yld%,NP QtrRs.Cr.,Qtr Profit Var%,Sales QtrRs.Cr.,Qtr Sales Var%,ROCE%
1.,Dec.Gold Mines,170.06,,3365.52,0.00,5.73,-47.27,9.33,1885.11,-13.09
2.,Nanavati Venture,104.80,699.14,48.94,0.00,0.03,-85.00,1.79,-65.51,0.71
3.,Sparkle GoldRock,69.65,7.15,31.19,0.00,2.94,2142.86,50.73,654.91,48.14
4.,Utique Enterp.,3.84,11.37,21.38,0.00,-2.46,-176.40,0.00,-100.00,3.98
5.,Amanaya Ventures,19.00,33.81,7.10,0.00,0.04,100.00,70.03,248.75,5.54
