S.No.,Name,CMPRs.,P/E,Mar CapRs.Cr.,Div Yld%,NP QtrRs.Cr.,Qtr Profit Var%,Sales QtrRs.Cr.,Qtr Sales Var%,ROCE%
1.,GAIL (India),167.40,14.52,110067.17,4.48,1481.46,-40.41,35576.55,-2.37,9.68
2.,Guj.St.Petronet,268.35,14.39,15140.61,1.86,379.05,9.66,3885.00,-10.90,15.16
3.,Energy InfrTrust,77.00,43.38,5112.80,24.91,47.68,52.53,1001.79,3.84,5.47
4.,Indifra Ltd,13.90,1013.00,10.13,0.00,0.15,157.69,14.81,582.49,0.22
