S.No.,Name,CMPRs.,P/E,Mar CapRs.Cr.,Div Yld%,NP QtrRs.Cr.,Qtr Profit Var%,Sales QtrRs.Cr.,Qtr Sales Var%,ROCE%
1.,Adani Ports,1824.20,32.42,420288.22,0.41,3308.30,11.43,10737.56,26.50,14.12
2.,JSW Infrast,278.10,36.77,58401.04,0.29,423.67,-6.26,1522.34,18.64,13.69
3.,Guj Pipavav Port,155.74,15.04,7529.09,5.27,142.20,38.90,317.21,26.08,28.05
4.,Allcargo Termi,24.21,14.50,649.48,0.00,8.77,485.92,208.04,11.89,11.64
5.,Starlog Enterp.,37.93,,56.77,0.00,-5.80,-89.91,2.40,-15.49,-15.05
6.,VMS Industries,21.99,36.86,53.82,2.27,0.30,-94.16,50.30,-3.45,5.08
